Date,CLOSE
2023-07-24 10:21:00,1281.26
2023-07-24 10:22:00,1281.24
2023-07-24 10:23:00,1281.25
2023-07-24 10:24:00,1281.24
2023-07-24 10:25:00,1281.23
2023-07-24 10:26:00,1281.21
2023-07-24 10:27:00,1281.16
2023-07-24 10:28:00,1281.29
2023-07-24 10:29:00,1281.32
2023-07-24 10:30:00,1281.32
2023-07-24 10:31:00,1281.37
2023-07-24 10:32:00,1281.59
2023-07-24 10:33:00,1281.58
2023-07-24 10:34:00,1281.59
2023-07-24 10:35:00,1281.47
2023-07-24 10:36:00,1281.4
2023-07-24 10:37:00,1281.45
2023-07-24 10:38:00,1281.37
2023-07-24 10:39:00,1281.39
2023-07-24 10:40:00,1281.47
2023-07-24 10:41:00,1281.52
2023-07-24 10:42:00,1281.5
2023-07-24 10:43:00,1281.49
2023-07-24 10:44:00,1281.49
2023-07-24 10:45:00,1281.29
2023-07-24 10:46:00,1281.31
2023-07-24 10:47:00,1281.41
2023-07-24 10:48:00,1281.41
2023-07-24 10:49:00,1281.42
2023-07-24 10:50:00,1281.4
2023-07-24 10:51:00,1281.38
2023-07-24 10:52:00,1281.06
2023-07-24 10:53:00,1281.04
2023-07-24 10:54:00,1281.11
2023-07-24 10:55:00,1281.01
2023-07-24 10:56:00,1281.06
2023-07-24 10:57:00,1281.11
2023-07-24 10:58:00,1281.1
2023-07-24 10:59:00,1281.11
2023-07-24 11:00:00,1281.11
2023-07-24 11:01:00,1281.14
2023-07-24 11:02:00,1281.17
2023-07-24 11:03:00,1281.17
2023-07-24 11:04:00,1281.22
2023-07-24 11:05:00,1281.14
2023-07-24 11:06:00,1281.2
2023-07-24 11:07:00,1281.19
2023-07-24 11:08:00,1281.24
2023-07-24 11:09:00,1281.41
2023-07-24 11:10:00,1281.02
2023-07-24 11:11:00,1281.1
2023-07-24 11:12:00,1281.0
2023-07-24 11:13:00,1281.03
2023-07-24 11:14:00,1280.88
2023-07-24 11:15:00,1280.39
2023-07-24 11:16:00,1280.32
2023-07-24 11:17:00,1279.91
2023-07-24 11:18:00,1279.79
2023-07-24 11:19:00,1279.68
2023-07-24 11:20:00,1279.8
2023-07-24 11:21:00,1279.77
2023-07-24 11:22:00,1279.71
2023-07-24 11:23:00,1279.73
2023-07-24 11:24:00,1279.74
2023-07-24 11:25:00,1279.76
2023-07-24 11:26:00,1279.87
2023-07-24 11:27:00,1279.74
2023-07-24 11:28:00,1279.75
2023-07-24 11:29:00,1279.67
2023-07-24 11:30:00,1279.6
2023-07-24 11:31:00,1279.8
2023-07-24 11:32:00,1279.74
2023-07-24 11:33:00,1279.75
2023-07-24 11:34:00,1279.89
2023-07-24 11:35:00,1279.57
2023-07-24 11:36:00,1279.57
2023-07-24 11:37:00,1279.5
2023-07-24 11:38:00,1279.73
2023-07-24 11:39:00,1279.72
2023-07-24 11:40:00,1279.73
2023-07-24 11:41:00,1279.79
2023-07-24 11:42:00,1279.82
2023-07-24 11:43:00,1280.02
2023-07-24 11:44:00,1279.84
2023-07-24 11:45:00,1280.01
2023-07-24 11:46:00,1280.01
2023-07-24 11:47:00,1279.96
2023-07-24 11:48:00,1279.98
2023-07-24 11:49:00,1280.09
2023-07-24 11:50:00,1280.09
2023-07-24 11:51:00,1280.09
2023-07-24 11:52:00,1280.08
2023-07-24 11:53:00,1280.06
2023-07-24 11:54:00,1280.05
2023-07-24 11:55:00,1280.04
2023-07-24 11:56:00,1280.06
2023-07-24 11:57:00,1280.09
2023-07-24 11:58:00,1280.08
2023-07-24 11:59:00,1280.09
2023-07-24 12:00:00,1280.09
2023-07-24 12:01:00,1280.08
2023-07-24 12:02:00,1280.09
2023-07-24 12:03:00,1280.1
2023-07-24 12:04:00,1280.27
2023-07-24 12:05:00,1280.2
2023-07-24 12:06:00,1280.24
2023-07-24 12:07:00,1280.27
2023-07-24 12:08:00,1280.34
2023-07-24 12:09:00,1280.27
2023-07-24 12:10:00,1280.34
2023-07-24 12:11:00,1280.39
2023-07-24 12:12:00,1280.57
2023-07-24 12:13:00,1280.54
2023-07-24 12:14:00,1280.49
2023-07-24 12:15:00,1280.66
2023-07-24 12:16:00,1280.49
2023-07-24 12:17:00,1280.55
2023-07-24 12:18:00,1280.53
2023-07-24 12:19:00,1280.36
2023-07-24 12:20:00,1280.33
2023-07-24 12:21:00,1280.54
2023-07-24 12:22:00,1280.28
2023-07-24 12:23:00,1280.19
2023-07-24 12:24:00,1280.37
2023-07-24 12:25:00,1280.37
2023-07-24 12:26:00,1280.26
2023-07-24 12:27:00,1280.41
2023-07-24 12:28:00,1280.39
2023-07-24 12:29:00,1280.31
2023-07-24 12:30:00,1280.37
2023-07-24 12:31:00,1280.4
2023-07-24 12:32:00,1280.14
2023-07-24 12:33:00,1280.38
2023-07-24 12:34:00,1280.23
2023-07-24 12:35:00,1279.59
2023-07-24 12:36:00,1279.93
2023-07-24 12:37:00,1279.8
2023-07-24 12:38:00,1279.76
2023-07-24 12:39:00,1279.76
2023-07-24 12:40:00,1279.33
2023-07-24 12:41:00,1279.68
2023-07-24 12:42:00,1279.5
2023-07-24 12:43:00,1279.84
2023-07-24 12:44:00,1279.67
2023-07-24 12:45:00,1279.71
2023-07-24 12:46:00,1279.87
2023-07-24 12:47:00,1280.32
2023-07-24 12:48:00,1280.24
2023-07-24 12:49:00,1280.32
2023-07-24 12:50:00,1280.55
2023-07-24 12:51:00,1280.27
2023-07-24 12:52:00,1280.44
2023-07-24 12:53:00,1280.35
2023-07-24 12:54:00,1280.43
2023-07-24 12:55:00,1280.56
2023-07-24 12:56:00,1280.4
2023-07-24 12:57:00,1280.67
2023-07-24 12:58:00,1280.54
2023-07-24 12:59:00,1280.4
2023-07-24 13:00:00,1280.4
2023-07-24 13:01:00,1280.42
2023-07-24 13:02:00,1280.45
2023-07-24 13:03:00,1280.37
2023-07-24 13:04:00,1280.46
2023-07-24 13:05:00,1280.28
2023-07-24 13:06:00,1280.28
2023-07-24 13:07:00,1280.37
2023-07-24 13:08:00,1280.39
2023-07-24 13:09:00,1279.96
2023-07-24 13:10:00,1280.39
2023-07-24 13:11:00,1280.41
2023-07-24 13:12:00,1280.47
2023-07-24 13:13:00,1280.49
2023-07-24 13:14:00,1280.39
2023-07-24 13:15:00,1280.49
2023-07-24 13:16:00,1280.5
2023-07-24 13:17:00,1280.6
2023-07-24 13:18:00,1280.63
2023-07-24 13:19:00,1280.84
2023-07-24 13:20:00,1280.91
2023-07-24 13:21:00,1280.9
2023-07-24 13:22:00,1280.88
2023-07-24 13:23:00,1281.0
2023-07-24 13:24:00,1281.06
2023-07-24 13:25:00,1281.07
2023-07-24 13:26:00,1281.24
2023-07-24 13:27:00,1281.52
2023-07-24 13:28:00,1281.61
2023-07-24 13:29:00,1281.74
2023-07-24 13:30:00,1281.76
2023-07-24 13:31:00,1281.74
2023-07-24 13:32:00,1281.57
2023-07-24 13:33:00,1280.87
2023-07-24 13:34:00,1280.09
2023-07-24 13:35:00,1280.94
2023-07-24 13:36:00,1280.57
2023-07-24 13:37:00,1280.19
2023-07-24 13:38:00,1280.08
2023-07-24 13:39:00,1279.19
2023-07-24 13:40:00,1279.97
2023-07-24 13:41:00,1280.02
2023-07-24 13:42:00,1280.07
2023-07-24 13:43:00,1279.84
2023-07-24 13:44:00,1279.99
2023-07-24 13:45:00,1279.58
2023-07-24 13:46:00,1280.14
2023-07-24 13:47:00,1280.08
2023-07-24 13:48:00,1279.62
2023-07-24 13:49:00,1279.58
2023-07-24 13:50:00,1279.96
2023-07-24 13:51:00,1279.82
2023-07-24 13:52:00,1280.16
2023-07-24 13:53:00,1280.45
2023-07-24 13:54:00,1280.62
2023-07-24 13:55:00,1280.15
2023-07-24 13:56:00,1280.65
2023-07-24 13:57:00,1281.04
2023-07-24 13:58:00,1280.71
2023-07-24 13:59:00,1280.15
2023-07-24 14:00:00,1280.49
2023-07-24 14:01:00,1280.16
2023-07-24 14:02:00,1280.52
2023-07-24 14:03:00,1280.01
2023-07-24 14:04:00,1280.41
2023-07-24 14:05:00,1280.0
2023-07-24 14:06:00,1280.08
2023-07-24 14:07:00,1280.09
2023-07-24 14:08:00,1280.03
2023-07-24 14:09:00,1279.62
2023-07-24 14:10:00,1279.96
2023-07-24 14:11:00,1279.67
2023-07-24 14:12:00,1279.84
2023-07-24 14:13:00,1278.87
2023-07-24 14:14:00,1279.35
2023-07-24 14:15:00,1279.31
2023-07-24 14:16:00,1279.17
2023-07-24 14:17:00,1279.22
2023-07-24 14:18:00,1279.74
2023-07-24 14:19:00,1280.03
2023-07-24 14:20:00,1279.85
2023-07-24 14:21:00,1280.39
2023-07-24 14:22:00,1279.96
2023-07-24 14:23:00,1280.1
2023-07-24 14:24:00,1280.5
2023-07-24 14:25:00,1279.81
2023-07-24 14:26:00,1280.67
2023-07-24 14:27:00,1280.03
2023-07-24 14:28:00,1280.66
2023-07-24 14:29:00,1280.58
2023-07-24 14:30:00,1280.55
2023-07-24 14:31:00,1280.58
2023-07-24 14:32:00,1280.57
2023-07-24 14:33:00,1280.58
2023-07-24 14:34:00,1280.46
2023-07-24 14:35:00,1280.48
2023-07-24 14:36:00,1280.51
2023-07-24 14:37:00,1280.35
2023-07-24 14:38:00,1280.23
2023-07-24 14:39:00,1280.15
2023-07-24 14:40:00,1279.95
2023-07-24 14:41:00,1279.71
2023-07-24 14:42:00,1279.9
2023-07-24 14:43:00,1279.68
2023-07-24 14:44:00,1279.71
2023-07-24 14:45:00,1279.67
2023-07-24 14:46:00,1279.63
2023-07-24 14:47:00,1279.6
2023-07-24 14:48:00,1279.59
2023-07-24 14:49:00,1279.57
2023-07-24 14:50:00,1279.56
2023-07-24 14:51:00,1279.56
2023-07-24 14:52:00,1279.56
2023-07-24 14:53:00,1279.73
2023-07-24 14:54:00,1279.55
2023-07-24 14:55:00,1279.72
2023-07-24 14:56:00,1279.73
2023-07-24 14:57:00,1279.59
2023-07-24 14:58:00,1279.57
2023-07-24 14:59:00,1279.66
2023-07-24 15:00:00,1279.67
2023-07-24 15:01:00,1279.65
2023-07-24 15:02:00,1279.66
2023-07-24 15:03:00,1279.69
2023-07-24 15:04:00,1279.61
2023-07-24 15:05:00,1279.28
2023-07-24 15:06:00,1279.62
2023-07-24 15:07:00,1279.57
2023-07-24 15:08:00,1279.73
2023-07-24 15:09:00,1279.77
2023-07-24 15:10:00,1279.83
2023-07-24 15:11:00,1279.72
2023-07-24 15:12:00,1279.74
2023-07-24 15:13:00,1279.81
2023-07-24 15:14:00,1279.82
2023-07-24 15:15:00,1279.85
2023-07-24 15:16:00,1279.83
2023-07-24 15:17:00,1279.84
2023-07-24 15:18:00,1279.81
2023-07-24 15:19:00,1279.81
2023-07-24 15:20:00,1279.63
2023-07-24 15:21:00,1279.52
2023-07-24 15:22:00,1279.38
2023-07-24 15:23:00,1279.36
2023-07-24 15:24:00,1279.24
2023-07-24 15:25:00,1279.33
2023-07-24 15:26:00,1279.32
2023-07-24 15:27:00,1279.41
2023-07-24 15:28:00,1279.43
2023-07-24 15:29:00,1279.46
2023-07-24 15:30:00,1279.69
2023-07-24 15:31:00,1279.64
2023-07-24 15:32:00,1279.64
2023-07-24 15:33:00,1279.55
2023-07-24 15:34:00,1279.65
2023-07-24 15:35:00,1279.71
2023-07-24 15:36:00,1279.69
2023-07-24 15:37:00,1279.52
2023-07-24 15:38:00,1279.6
2023-07-24 15:39:00,1279.62
2023-07-24 15:40:00,1279.86
2023-07-24 15:41:00,1279.86
2023-07-24 15:42:00,1279.86
2023-07-24 15:43:00,1279.91
2023-07-24 15:44:00,1279.93
2023-07-24 15:45:00,1279.93
2023-07-24 15:46:00,1279.93
2023-07-24 15:47:00,1279.93
2023-07-24 15:48:00,1279.78
2023-07-24 15:49:00,1279.82
2023-07-24 15:50:00,1279.84
2023-07-24 15:51:00,1279.62
2023-07-24 15:52:00,1279.48
2023-07-24 15:53:00,1279.47
2023-07-24 15:54:00,1279.36
2023-07-24 15:55:00,1279.34
2023-07-24 15:56:00,1279.3
2023-07-24 15:57:00,1279.34
2023-07-24 15:58:00,1279.38
2023-07-24 15:59:00,1278.44
2023-07-24 16:00:00,1278.2
2023-07-24 16:01:00,1278.01
2023-07-24 16:02:00,1278.15
2023-07-24 16:03:00,1278.22
2023-07-24 16:04:00,1278.25
2023-07-24 16:05:00,1278.35
2023-07-24 16:06:00,1278.16
2023-07-24 16:07:00,1278.32
2023-07-24 16:08:00,1278.52
2023-07-24 16:09:00,1278.51
2023-07-24 16:10:00,1278.51
2023-07-24 16:11:00,1278.51
2023-07-24 16:12:00,1278.72
2023-07-24 16:13:00,1278.62
2023-07-24 16:14:00,1278.64
2023-07-24 16:15:00,1278.6
2023-07-24 16:16:00,1278.62
2023-07-24 16:17:00,1278.47
2023-07-24 16:18:00,1278.53
2023-07-24 16:19:00,1278.48
2023-07-24 16:20:00,1278.69
2023-07-24 16:21:00,1278.7
2023-07-24 16:22:00,1278.37
2023-07-24 16:23:00,1278.37
2023-07-24 16:24:00,1278.32
2023-07-24 16:25:00,1278.22
2023-07-24 16:26:00,1278.29
2023-07-24 16:27:00,1277.95
2023-07-24 16:28:00,1277.95
2023-07-24 16:29:00,1278.08
2023-07-24 16:30:00,1277.94
2023-07-24 16:31:00,1277.72
2023-07-24 16:32:00,1277.03
2023-07-24 16:33:00,1277.13
2023-07-24 16:34:00,1277.14
2023-07-24 16:35:00,1277.26
2023-07-24 16:36:00,1277.01
2023-07-24 16:37:00,1277.31
2023-07-24 16:38:00,1277.28
2023-07-24 16:39:00,1277.28
2023-07-24 16:40:00,1277.28
2023-07-24 16:41:00,1277.5
2023-07-24 16:42:00,1277.48
2023-07-24 16:43:00,1277.51
2023-07-24 16:44:00,1277.84
2023-07-24 16:45:00,1277.69
2023-07-24 16:46:00,1277.54
2023-07-24 16:47:00,1277.5
2023-07-24 16:48:00,1277.5
2023-07-24 16:49:00,1277.49
2023-07-24 16:50:00,1277.52
2023-07-24 16:51:00,1277.05
2023-07-24 16:52:00,1277.91
2023-07-24 16:53:00,1277.49
2023-07-24 16:54:00,1277.72
2023-07-24 16:55:00,1277.65
2023-07-24 16:56:00,1277.64
2023-07-24 16:57:00,1277.67
2023-07-24 16:58:00,1277.59
2023-07-24 16:59:00,1277.56
2023-07-24 17:00:00,1277.56
