Date,CLOSE
1985-02-05,6.300775666036588
1985-02-06,6.190878416047579
1985-02-07,6.319238404034743
1985-02-08,6.282605987371739
1985-02-11,6.172708737382728
1985-02-12,6.1542459993845755
1985-02-13,6.355870820697746
1985-02-14,6.264143249373586
1985-02-15,6.245973570708735
1985-02-19,6.172708737382728
1985-02-20,6.136076320719725
1985-02-21,6.0443487493955645
1985-02-22,5.897819082743552
1985-02-25,6.117613582721571
1985-02-26,6.227510832710582
1985-02-27,6.227510832710582
1985-02-28,6.264143249373586
1985-03-01,6.374040499362595
1985-03-04,6.300775666036588
1985-03-05,6.264143249373586
1985-03-06,6.190878416047579
1985-03-07,6.136076320719725
1985-03-08,6.080981166058568
1985-03-11,6.062811487393718
1985-03-12,6.062811487393718
1985-03-13,5.989546654067711
1985-03-14,6.0261790707307155
1985-03-15,5.971083916069558
1985-03-18,5.9162818207417045
1985-03-19,6.1542459993845755
1985-03-20,6.300775666036588
1985-03-21,6.319238404034743
1985-03-22,6.209341154045732
1985-03-25,6.0443487493955645
1985-03-26,6.172708737382728
1985-03-27,6.209341154045732
1985-03-28,6.099443904056722
1985-03-29,6.062811487393718
1985-04-01,6.190878416047579
1985-04-02,6.080981166058568
1985-04-03,5.989546654067711
1985-04-04,6.007716332732562
1985-04-08,5.971083916069558
1985-04-09,6.007716332732562
1985-04-10,6.1542459993845755
1985-04-11,6.190878416047579
1985-04-12,6.190878416047579
1985-04-15,6.190878416047579
1985-04-16,6.080981166058568
1985-04-17,6.080981166058568
1985-04-18,6.062811487393718
1985-04-19,6.062811487393718
1985-04-22,6.209341154045732
1985-04-23,6.374040499362595
1985-04-24,6.374040499362595
1985-04-25,6.483937749351606
1985-04-26,6.410672916025599
1985-04-29,6.374040499362595
1985-04-30,6.319238404034743
1985-05-01,6.245973570708735
1985-05-02,6.136076320719725
1985-05-03,6.264143249373586
1985-05-06,6.392503237360749
1985-05-07,6.429135654023752
1985-05-08,6.447305332688603
1985-05-09,6.593834999340616
1985-05-10,6.685562570664776
1985-05-13,6.648930154001773
1985-05-14,6.575665320675767
1985-05-15,6.630467416003619
1985-05-16,6.648930154001773
1985-05-17,6.648930154001773
1985-05-20,6.703732249329627
1985-05-21,6.630467416003619
1985-05-22,6.667099832666623
1985-05-23,6.575665320675767
1985-05-24,6.465768070686756
1985-05-28,6.648930154001773
1985-05-29,6.74036466599263
1985-05-30,6.703732249329627
1985-05-31,6.74036466599263
1986-01-02,7.747902653891876
1986-01-03,7.766072332556726
1986-01-06,7.747902653891876
1986-01-07,7.784535070554878
1986-01-08,7.656175082567715
1986-01-09,7.6380054039028655
1986-01-10,7.509645415915702
1986-01-13,7.454843320587848
1986-01-14,7.509645415915702
1986-01-15,7.601372987239863
1986-01-16,7.729439915893723
1986-01-17,7.711270237228872
1986-01-20,7.601372987239863
1986-01-21,7.509645415915702
1986-01-22,7.473012999252699
1986-01-23,7.729439915893723
1986-01-24,7.931064737206893
1986-01-27,8.13239649918676
1986-01-28,8.297388903836927
1986-01-29,8.498720665816794
1986-01-30,8.407286153825938
1986-01-31,8.24229374917577
1986-02-03,8.35219099916478
1986-02-04,8.443918570488941
1986-02-05,8.791779999120822
1986-02-06,8.663713070466962
1986-02-07,8.68188274913181
1986-02-10,8.736977903792969
1986-02-11,8.627080653803958
1986-02-12,8.645250332468807
1986-02-13,8.718515165794814
1986-02-14,9.121471749087853
1986-02-18,9.121471749087853
1986-02-19,8.993404820433993
1986-02-20,9.249831737075016
1986-02-21,9.451163499054882
1986-02-24,9.542891070379044
1986-02-25,9.469626237053038
1986-02-26,9.524428332380891
1986-02-27,9.707590415695908
1986-02-28,9.6343255823699
1986-03-03,9.689420737031059
1986-03-04,9.74422283235891
1986-03-05,9.726053153694062
1986-03-06,9.835950403683071
1986-03-07,9.799317987020068
1986-03-10,9.74422283235891
1986-03-11,9.964017332336931
1986-03-12,9.872582820346075
1986-03-13,9.909215237009079
1986-03-14,10.257076665640959
1986-03-17,10.000649748999933
1986-03-18,10.037282165662939
1986-03-19,10.01911248699809
1986-03-20,10.000649748999933
1986-03-21,9.616155903705051
1986-03-24,9.670957999032904
1986-03-25,9.597693165706897
1986-03-26,9.964017332336931
1986-03-27,10.073914582325942
1986-03-31,10.073914582325942
1986-04-01,9.799317987020068
1986-04-02,9.927384915673928
1986-04-03,9.799317987020068
1986-04-04,9.451163499054882
1986-04-07,9.359728987064026
1986-04-08,9.6343255823699
1986-04-09,9.670957999032904
1986-04-10,9.726053153694062
1986-04-11,9.817487665684919
1986-04-14,9.835950403683071
1986-04-15,9.707590415695908
1986-04-16,9.964017332336931
1986-04-17,9.835950403683071
1986-04-18,9.524428332380891
1986-04-21,9.652788320368055
1986-04-22,9.579523487042048
1986-04-23,9.213199320412013
1986-04-24,9.359728987064026
1986-04-25,9.194736582413858
1986-04-28,8.846875153781978
1986-04-29,8.956772403770989
1986-04-30,8.810242737118974
1986-05-01,8.700345487129965
1986-05-02,8.535353082479798
1986-05-05,8.883507570444982
1986-05-06,8.938309665772834
1986-05-07,8.700345487129965
1986-05-08,8.55381582047795
1986-05-09,8.498720665816794
1986-05-12,8.627080653803958
1986-05-13,8.700345487129965
1986-05-14,8.810242737118974
1986-05-15,8.55381582047795
1986-05-16,8.425455832490787
1986-05-19,8.425455832490787
1986-05-20,8.571985499142802
1986-05-21,8.33402132049993
1986-05-22,8.663713070466962
1986-05-23,8.791779999120822
1986-05-27,9.066669653759998
1986-05-28,9.268001415739867
1986-05-29,9.341266249065873
1986-05-30,9.158104165750856
1987-01-02,8.480550987151943
1987-01-05,8.755147582457818
1987-01-06,8.90167724910983
1987-01-07,8.993404820433993
1987-01-08,9.213199320412013
1987-01-09,9.249831737075016
1987-01-12,9.213199320412013
1987-01-13,9.194736582413858
1987-01-14,9.359728987064026
1987-01-15,9.524428332380891
1987-01-16,9.542891070379044
1987-01-19,9.762685570357066
1987-01-20,9.890752499010924
1987-01-21,9.982480070335086
1987-01-22,10.165642153650102
1987-01-23,10.129009736987099
1987-01-26,9.964017332336931
1987-01-27,10.220444248977955
1987-01-28,10.165642153650102
1987-01-29,10.183811832314952
1987-01-30,9.964017332336931
1987-02-02,10.037282165662939
1987-02-03,9.799317987020068
1987-02-04,9.835950403683071
1987-02-05,9.945847653672082
1987-02-06,9.817487665684919
1987-02-09,9.964017332336931
1987-02-10,9.872582820346075
1987-02-11,9.909215237009079
1987-02-12,10.000649748999933
1987-02-13,10.110546998988944
1987-02-17,10.385436653628123
1987-02-18,10.312171820302117
1987-02-19,10.348804236965119
1987-02-20,10.23890698697611
1987-02-23,10.037282165662939
1987-02-24,10.147179415651948
1987-02-25,10.055744903661093
1987-02-26,10.660033248933996
1987-02-27,10.843195332249014
1987-03-02,11.24615191554205
1987-03-03,11.044820153562185
1987-03-04,11.209519498879049
1987-03-05,11.301247070203209
1987-03-06,11.795638165487103
1987-03-09,11.264614653540205
1987-03-10,11.575843665509082
1987-03-11,11.465946415520072
1987-03-12,11.484409153518225
1987-03-13,11.356049165531061
1987-03-16,11.282784332205056
1987-03-17,11.374511903529216
1987-03-18,11.52104157018123
1987-03-19,11.53921124884608
1987-03-20,11.319416748868058
1987-03-23,11.264614653540205
1987-03-24,11.52104157018123
1987-03-25,11.484409153518225
1987-03-26,11.465946415520072
1987-03-27,11.227982236877201
1987-03-30,10.696665665597001
1987-03-31,10.89829048691017
1987-04-01,10.89829048691017
1987-04-02,10.550135998944985
1987-04-03,10.879827748912016
1987-04-06,10.953092582238025
1987-04-07,10.769930498923006
1987-04-08,10.769930498923006
1987-04-09,10.550135998944985
1987-04-10,10.605231153606145
1987-04-13,10.550135998944985
1987-04-14,10.165642153650102
1987-04-15,10.183811832314952
1987-04-16,10.220444248977955
1987-04-20,10.220444248977955
1987-04-21,10.202274570313106
1987-04-22,9.945847653672082
1987-04-23,9.780855249021915
1987-04-24,9.670957999032904
1987-04-27,9.542891070379044
1987-04-28,9.561060749043893
1987-04-29,9.74422283235891
1987-04-30,9.982480070335086
1987-05-01,9.927384915673928
1987-05-04,9.890752499010924
1987-05-05,10.129009736987099
1987-05-06,9.982480070335086
1987-05-07,9.817487665684919
1987-05-08,9.726053153694062
1987-05-11,9.597693165706897
1987-05-12,9.707590415695908
1987-05-13,9.670957999032904
1987-05-14,9.6343255823699
1987-05-15,9.231368999076862
1987-05-18,8.865044832446829
1987-05-19,8.974942082435838
1987-05-20,9.377898665728877
1987-05-21,9.670957999032904
1987-05-22,9.707590415695908
1987-05-26,10.257076665640959
1987-05-27,10.147179415651948
1987-05-28,10.183811832314952
1987-05-29,9.890752499010924
1987-06-01,9.85412008234792
1988-01-04,7.033423999296657
1988-01-05,7.253218499274678
1988-01-06,7.326483332600684
1988-01-07,7.582910249241708
1988-01-08,6.996791582633654
1988-01-11,7.289850915937682
1988-01-12,7.253218499274678
1988-01-13,7.326483332600684
1988-01-14,7.289850915937682
1988-01-15,7.436380582589695
1988-01-18,7.436380582589695
1988-01-19,7.399748165926691
1988-01-20,7.326483332600684
1988-01-21,7.363115749263688
1988-01-22,7.473012999252699
1988-01-25,7.766072332556726
1988-01-26,7.619542665904712
1988-01-27,7.363115749263688
1988-01-28,7.326483332600684
1988-01-29,7.692807499230719
1988-02-01,7.839337165882733
1988-02-02,7.802704749219729
1988-02-03,7.582910249241708
1988-02-04,7.656175082567715
1988-02-05,7.509645415915702
1988-02-08,7.326483332600684
1988-02-09,7.399748165926691
1988-02-10,7.582910249241708
1988-02-11,7.473012999252699
1988-02-12,7.399748165926691
1988-02-16,7.436380582589695
1988-02-17,7.473012999252699
1988-02-18,7.363115749263688
1988-02-19,7.363115749263688
1988-02-22,7.546277832578705
1988-02-23,7.473012999252699
1988-02-24,7.619542665904712
1988-02-25,7.436380582589695
1988-02-26,7.436380582589695
1988-02-29,7.619542665904712
1988-03-01,7.692807499230719
1988-03-02,7.729439915893723
1988-03-03,8.02249924919775
1988-03-04,7.985866832534747
1988-03-07,8.169028915849763
1988-03-08,8.205661332512767
1988-03-09,8.13239649918676
1988-03-10,7.949234415871744
1988-03-11,7.839337165882733
1988-03-14,7.839337165882733
1988-03-15,7.766072332556726
1988-03-16,7.656175082567715
1988-03-17,7.912601999208739
1988-03-18,7.766072332556726
1988-03-21,7.692807499230719
1988-03-22,7.619542665904712
1988-03-23,7.619542665904712
1988-03-24,7.363115749263688
1988-03-25,7.179953665948672
1988-03-28,7.179953665948672
1988-03-29,7.179953665948672
1988-03-30,6.9601591659706505
1988-03-31,7.143321249285667
1988-04-04,6.923526749307648
1988-04-05,7.216586082611674
1988-04-06,7.436380582589695
1988-04-07,7.363115749263688
1988-04-08,7.546277832578705
1988-04-11,7.619542665904712
1988-04-12,7.766072332556726
1988-04-13,7.692807499230719
1988-04-14,7.289850915937682
1988-04-15,7.253218499274678
1988-04-18,7.179953665948672
1988-04-19,7.106688832622663
1988-04-20,7.033423999296657
1988-04-21,6.9601591659706505
1988-04-22,7.070056415959661
1988-04-25,7.033423999296657
1988-04-26,7.070056415959661
1988-04-27,6.996791582633654
1988-04-28,6.9601591659706505
1988-04-29,7.033423999296657
1988-05-02,6.996791582633654
1988-05-03,7.033423999296657
1988-05-04,6.9601591659706505
1988-05-05,6.923526749307648
1988-05-06,6.886894332644643
1988-05-09,6.85026191598164
1988-05-10,6.886894332644643
1988-05-11,6.703732249329627
1988-05-12,6.813629499318637
1988-05-13,6.85026191598164
1988-05-16,6.886894332644643
1988-05-17,6.886894332644643
1988-05-18,6.74036466599263
1988-05-19,6.923526749307648
1988-05-20,6.9601591659706505
1988-05-23,6.923526749307648
1988-05-24,6.9601591659706505
1988-05-25,7.033423999296657
1988-05-26,7.253218499274678
1988-05-27,7.179953665948672
1988-05-31,7.399748165926691
1988-06-01,7.692807499230719
1989-01-03,7.802704749219729
1989-01-04,8.059131665860754
1989-01-05,8.13239649918676
1989-01-06,8.13239649918676
1989-01-09,8.278926165838774
1989-01-10,8.169028915849763
1989-01-11,8.169028915849763
1989-01-12,8.13239649918676
1989-01-13,8.205661332512767
1989-01-16,8.169028915849763
1989-01-17,8.13239649918676
1989-01-18,8.24229374917577
1989-01-19,8.13239649918676
1989-01-20,8.169028915849763
1989-01-23,8.13239649918676
1989-01-24,8.46208824915379
1989-01-25,8.571985499142802
1989-01-26,8.535353082479798
1989-01-27,8.755147582457818
1989-01-30,8.865044832446829
1989-01-31,9.011574499098842
1989-02-01,9.121471749087853
1989-02-02,9.011574499098842
1989-02-03,8.938309665772834
1989-02-06,8.938309665772834
1989-02-07,9.194736582413858
1989-02-08,9.194736582413858
1989-02-09,9.158104165750856
1989-02-10,8.791779999120822
1989-02-13,8.90167724910983
1989-02-14,8.828412415783825
1989-02-15,9.048206915761845
1989-02-16,9.158104165750856
1989-02-17,9.194736582413858
1989-02-21,9.011574499098842
1989-02-22,8.828412415783825
1989-02-23,8.828412415783825
1989-02-24,8.571985499142802
1989-02-27,8.608617915805805
1989-02-28,8.645250332468807
1989-03-01,8.645250332468807
1989-03-02,8.791779999120822
1989-03-03,8.828412415783825
1989-03-06,8.90167724910983
1989-03-07,8.90167724910983
1989-03-08,8.938309665772834
1989-03-09,8.974942082435838
1989-03-10,8.791779999120822
1989-03-13,8.828412415783825
1989-03-14,8.90167724910983
1989-03-15,8.938309665772834
1989-03-16,9.011574499098842
1989-03-17,8.828412415783825
1989-03-20,8.718515165794814
1989-03-21,8.755147582457818
1989-03-22,8.791779999120822
1989-03-23,8.791779999120822
1989-03-27,9.084839332424849
1989-03-28,9.048206915761845
1989-03-29,9.121471749087853
1989-03-30,9.194736582413858
1989-03-31,9.268001415739867
1989-04-03,9.268001415739867
1989-04-04,9.377898665728877
1989-04-05,9.6343255823699
1989-04-06,9.524428332380891
1989-04-07,9.561060749043893
1989-04-10,9.41453108239188
1989-04-11,9.41453108239188
1989-04-12,9.597693165706897
1989-04-13,9.451163499054882
1989-04-14,9.6343255823699
1989-04-17,9.670957999032904
1989-04-18,9.85412008234792
1989-04-19,9.890752499010924
1989-04-20,9.6343255823699
1989-04-21,9.780855249021915
1989-04-24,9.597693165706897
1989-04-25,9.377898665728877
1989-04-26,9.41453108239188
1989-04-27,9.524428332380891
1989-04-28,9.524428332380891
1989-05-01,9.524428332380891
1989-05-02,9.451163499054882
1989-05-03,9.451163499054882
1989-05-04,9.341266249065873
1989-05-05,9.30463383240287
1989-05-08,9.30463383240287
1989-05-09,9.231368999076862
1989-05-10,9.341266249065873
1989-05-11,9.30463383240287
1989-05-12,9.964017332336931
1989-05-15,9.85412008234792
1989-05-16,9.780855249021915
1989-05-17,9.927384915673928
1989-05-18,9.74422283235891
1989-05-19,9.817487665684919
1989-05-22,10.000649748999933
1989-05-23,10.000649748999933
1989-05-24,9.964017332336931
1989-05-25,9.964017332336931
1989-05-26,9.964017332336931
1989-05-30,9.780855249021915
1989-05-31,9.487795915717886
1989-06-01,9.561060749043893
1990-01-02,10.220444248977955
1990-01-03,10.330341498966966
1990-01-04,10.220444248977955
1990-01-05,10.110546998988944
1990-01-08,10.037282165662939
1990-01-09,9.817487665684919
1990-01-10,9.74422283235891
1990-01-11,9.890752499010924
1990-01-12,9.670957999032904
1990-01-15,9.597693165706897
1990-01-16,9.487795915717886
1990-01-17,9.30463383240287
1990-01-18,9.30463383240287
1990-01-19,9.268001415739867
1990-01-22,8.938309665772834
1990-01-23,9.048206915761845
1990-01-24,8.974942082435838
1990-01-25,8.755147582457818
1990-01-26,8.755147582457818
1990-01-29,8.791779999120822
1990-01-30,8.68188274913181
1990-01-31,8.718515165794814
1990-02-01,8.791779999120822
1990-02-02,8.828412415783825
1990-02-05,8.828412415783825
1990-02-06,8.571985499142802
1990-02-07,8.791779999120822
1990-02-08,8.645250332468807
1990-02-09,8.571985499142802
1990-02-12,8.535353082479798
1990-02-13,8.571985499142802
1990-02-14,8.498720665816794
1990-02-15,8.35219099916478
1990-02-16,8.498720665816794
1990-02-20,8.278926165838774
1990-02-21,8.205661332512767
1990-02-22,8.095764082523756
1990-02-23,8.205661332512767
1990-02-26,8.425455832490787
1990-02-27,8.24229374917577
1990-02-28,8.535353082479798
1990-03-01,8.498720665816794
1990-03-02,8.608617915805805
1990-03-05,8.059131665860754
1990-03-06,7.985866832534747
1990-03-07,8.169028915849763
1990-03-08,8.169028915849763
1990-03-09,8.205661332512767
1990-03-12,8.205661332512767
1990-03-13,8.169028915849763
1990-03-14,8.278926165838774
1990-03-15,8.205661332512767
1990-03-16,8.315558582501778
1990-03-19,8.205661332512767
1990-03-20,8.095764082523756
1990-03-21,8.13239649918676
1990-03-22,7.802704749219729
1990-03-23,7.875969582545736
1990-03-26,7.875969582545736
1990-03-27,7.802704749219729
1990-03-28,7.729439915893723
1990-03-29,7.656175082567715
1990-03-30,7.546277832578705
1990-04-02,7.619542665904712
1990-04-03,7.656175082567715
1990-04-04,7.766072332556726
1990-04-05,7.802704749219729
1990-04-06,7.802704749219729
1990-04-09,7.839337165882733
1990-04-10,8.02249924919775
1990-04-11,8.169028915849763
1990-04-12,8.278926165838774
1990-04-16,8.388823415827783
1990-04-17,8.571985499142802
1990-04-18,8.46208824915379
1990-04-19,8.095764082523756
1990-04-20,8.24229374917577
1990-04-23,7.985866832534747
1990-04-24,7.912601999208739
1990-04-25,7.875969582545736
1990-04-26,7.802704749219729
1990-04-27,7.729439915893723
1990-04-30,7.949234415871744
1990-05-01,7.802704749219729
1990-05-02,7.875969582545736
1990-05-03,7.766072332556726
1990-05-04,7.875969582545736
1990-05-07,7.875969582545736
1990-05-08,8.02249924919775
1990-05-09,8.059131665860754
1990-05-10,8.13239649918676
1990-05-11,8.425455832490787
1990-05-14,8.571985499142802
1990-05-15,8.974942082435838
1990-05-16,8.571985499142802
1990-05-17,8.645250332468807
1990-05-18,8.68188274913181
1990-05-21,8.791779999120822
1990-05-22,8.68188274913181
1990-05-23,8.718515165794814
1990-05-24,8.791779999120822
1990-05-25,8.608617915805805
1990-05-29,8.68188274913181
1990-05-30,8.608617915805805
1990-05-31,8.571985499142802
1990-06-01,8.718515165794814
1991-01-02,5.9344514994065545
1991-01-03,5.971083916069558
1991-01-04,5.971083916069558
1991-01-07,5.787921832754541
1991-01-08,5.714656999428534
1991-01-09,5.678024582765531
1991-01-10,5.971083916069558
1991-01-11,5.897819082743552
1991-01-14,5.751289416091537
1991-01-15,5.714656999428534
1991-01-16,5.8245542494175435
1991-01-17,6.117613582721571
1991-01-18,6.080981166058568
1991-01-21,6.080981166058568
1991-01-22,6.007716332732562
1991-01-23,5.787921832754541
1991-01-24,5.861186666080547
1991-01-25,5.971083916069558
1991-01-28,5.9344514994065545
1991-01-29,6.0443487493955645
1991-01-30,6.410672916025599
1991-01-31,6.667099832666623
1991-02-01,6.630467416003619
1991-02-04,6.776997082655633
1991-02-05,7.289850915937682
1991-02-06,7.179953665948672
1991-02-07,7.070056415959661
1991-02-08,7.179953665948672
1991-02-11,7.582910249241708
1991-02-12,7.546277832578705
1991-02-13,7.692807499230719
1991-02-14,7.692807499230719
1991-02-15,7.875969582545736
1991-02-19,7.473012999252699
1991-02-20,7.143321249285667
1991-02-21,7.326483332600684
1991-02-22,7.289850915937682
1991-02-25,7.326483332600684
1991-02-26,7.106688832622663
1991-02-27,7.106688832622663
1991-02-28,7.033423999296657
1991-03-01,7.436380582589695
1991-03-04,7.546277832578705
1991-03-05,7.839337165882733
1991-03-06,7.949234415871744
1991-03-07,7.692807499230719
1991-03-08,7.766072332556726
1991-03-11,7.766072332556726
1991-03-12,7.509645415915702
1991-03-13,7.802704749219729
1991-03-14,7.985866832534747
1991-03-15,8.13239649918676
1991-03-18,8.059131665860754
1991-03-19,7.875969582545736
1991-03-20,7.802704749219729
1991-03-21,7.985866832534747
1991-03-22,8.13239649918676
1991-03-25,8.278926165838774
1991-03-26,8.791779999120822
1991-03-27,8.791779999120822
1991-03-28,8.46208824915379
1991-04-01,8.278926165838774
1991-04-02,8.68188274913181
1991-04-03,8.68188274913181
1991-04-04,8.46208824915379
1991-04-05,8.315558582501778
1991-04-08,8.278926165838774
1991-04-09,8.02249924919775
1991-04-10,8.13239649918676
1991-04-11,8.095764082523756
1991-04-12,8.02249924919775
1991-04-15,7.985866832534747
1991-04-16,8.608617915805805
1991-04-17,8.755147582457818
1991-04-18,8.571985499142802
1991-04-19,8.205661332512767
1991-04-22,7.949234415871744
1991-04-23,7.766072332556726
1991-04-24,7.985866832534747
1991-04-25,7.729439915893723
1991-04-26,7.656175082567715
1991-04-29,7.546277832578705
1991-04-30,7.326483332600684
1991-05-01,7.692807499230719
1991-05-02,7.802704749219729
1991-05-03,7.509645415915702
1991-05-06,7.399748165926691
1991-05-07,7.363115749263688
1991-05-08,7.106688832622663
1991-05-09,7.253218499274678
1991-05-10,6.996791582633654
1991-05-13,6.703732249329627
1991-05-14,6.886894332644643
1991-05-15,6.9601591659706505
1991-05-16,6.886894332644643
1991-05-17,6.813629499318637
1991-05-20,6.74036466599263
1991-05-21,6.813629499318637
1991-05-22,6.85026191598164
1991-05-23,6.813629499318637
1991-05-24,6.9601591659706505
1991-05-28,7.326483332600684
1991-05-29,7.473012999252699
1991-05-30,7.399748165926691
1991-05-31,7.509645415915702
1992-01-02,6.080981166058568
1992-01-03,6.0443487493955645
1992-01-06,6.300775666036588
1992-01-07,6.264143249373586
1992-01-08,6.374040499362595
1992-01-09,6.520570166014609
1992-01-10,6.447305332688603
1992-01-13,6.410672916025599
1992-01-14,6.776997082655633
1992-01-15,6.520570166014609
1992-01-16,6.483937749351606
1992-01-17,6.557202582677612
1992-01-20,6.410672916025599
1992-01-21,6.264143249373586
1992-01-22,6.520570166014609
1992-01-23,6.483937749351606
1992-01-24,6.520570166014609
1992-01-27,6.630467416003619
1992-01-28,6.593834999340616
1992-01-29,6.300775666036588
1992-01-30,6.374040499362595
1992-01-31,6.0443487493955645
1992-02-03,6.520570166014609
1992-02-04,6.447305332688603
1992-02-05,6.337408082699592
1992-02-06,6.300775666036588
1992-02-07,6.300775666036588
1992-02-10,6.300775666036588
1992-02-11,6.374040499362595
1992-02-12,6.483937749351606
1992-02-13,6.337408082699592
1992-02-14,6.300775666036588
1992-02-18,6.300775666036588
1992-02-19,6.190878416047579
1992-02-20,6.300775666036588
1992-02-21,6.264143249373586
1992-02-24,6.264143249373586
1992-02-25,6.190878416047579
1992-02-26,6.080981166058568
1992-02-27,6.117613582721571
1992-02-28,6.1542459993845755
1992-03-02,6.080981166058568
1992-03-03,6.1542459993845755
1992-03-04,6.227510832710582
1992-03-05,6.264143249373586
1992-03-06,6.300775666036588
1992-03-09,6.447305332688603
1992-03-10,6.410672916025599
1992-03-11,6.300775666036588
1992-03-12,6.1542459993845755
1992-03-13,6.227510832710582
1992-03-16,6.264143249373586
1992-03-17,6.447305332688603
1992-03-18,6.447305332688603
1992-03-19,6.483937749351606
1992-03-20,6.520570166014609
1992-03-23,6.520570166014609
1992-03-24,6.74036466599263
1992-03-25,6.886894332644643
1992-03-26,7.033423999296657
1992-03-27,6.813629499318637
1992-03-30,6.74036466599263
1992-03-31,6.703732249329627
1992-04-01,6.703732249329627
1992-04-02,6.593834999340616
1992-04-03,6.520570166014609
1992-04-06,6.74036466599263
1992-04-07,6.557202582677612
1992-04-08,6.483937749351606
1992-04-09,6.593834999340616
1992-04-10,6.557202582677612
1992-04-13,6.593834999340616
1992-04-14,6.630467416003619
1992-04-15,6.703732249329627
1992-04-16,6.74036466599263
1992-04-20,6.667099832666623
1992-04-21,6.593834999340616
1992-04-22,6.74036466599263
1992-04-23,6.886894332644643
1992-04-24,6.630467416003619
1992-04-27,6.410672916025599
1992-04-28,6.374040499362595
1992-04-29,6.483937749351606
1992-04-30,6.593834999340616
1992-05-01,6.593834999340616
1992-05-04,6.520570166014609
1992-05-05,6.593834999340616
1992-05-06,6.630467416003619
1992-05-07,6.520570166014609
